transcript_id TPM FPKM fold.change log2.FC
TRINITY_DN13115_c1_g1_i3 0.01 0 0.00480643993393406 -7.70081558012742
TRINITY_DN13165_c2_g3_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN131856_c0_g2_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN1321_c0_g1_i12 0.01 0 0.00480643993393406 -7.70081558012742
TRINITY_DN132671_c5_g1_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN1326_c0_g1_i16 0.02 0.01 0.00961287986786811 -6.70081558012742
TRINITY_DN13279_c0_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN13292_c0_g1_i7 0.01 0.01 0.00480643993393406 -7.70081558012742
TRINITY_DN133000_c0_g1_i1 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN1331_c0_g1_i16 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN13329_c0_g1_i11 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN133407_c0_g1_i14 0.02 0.01 0.00961287986786811 -6.70081558012742
TRINITY_DN13373_c2_g1_i5 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN134424_c0_g2_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN1348_c1_g1_i5 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN134964_c1_g1_i1 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN135200_c0_g1_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN135710_c0_g2_i6 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN135839_c0_g2_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN1363_c0_g1_i3 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN13644_c0_g1_i2 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN13682_c0_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN136872_c3_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN137053_c0_g1_i2 0.02 0.01 0.00961287986786811 -6.70081558012742
TRINITY_DN137118_c0_g1_i3 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN137152_c0_g1_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN13722_c0_g3_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN1373_c4_g1_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN137593_c0_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN137627_c2_g2_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN13793_c0_g2_i4 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN13816_c0_g1_i2 0.02 0.01 0.00961287986786811 -6.70081558012742
TRINITY_DN1382_c0_g1_i22 0.01 0 0.00480643993393406 -7.70081558012742
TRINITY_DN138448_c1_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN13895_c0_g1_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN139445_c0_g3_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN13995_c1_g1_i2 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN140112_c0_g1_i1 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN140367_c0_g1_i2 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN14040_c0_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN14045_c0_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN1404_c14_g1_i2 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN141914_c1_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN14212_c0_g1_i8 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN142178_c0_g1_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN142380_c0_g3_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN142412_c2_g1_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN14261_c1_g1_i2 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN14285_c1_g1_i1 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN14334_c0_g1_i2 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN14334_c0_g1_i8 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN143676_c0_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN14388_c1_g1_i2 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN14393_c0_g1_i2 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN144185_c0_g1_i2 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN1445_c0_g1_i5 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN145028_c0_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN145126_c0_g1_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN145454_c0_g1_i2 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN145482_c0_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN14548_c0_g4_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN146030_c0_g1_i1 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN146058_c0_g2_i1 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN14606_c0_g1_i2 0.01 0.01 0.00480643993393406 -7.70081558012742
TRINITY_DN14624_c0_g1_i3 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN146270_c0_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN146344_c0_g1_i1 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN146421_c3_g1_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN146536_c0_g1_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN146809_c0_g1_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN14719_c0_g1_i7 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN147762_c2_g1_i1 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN147806_c0_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN147938_c0_g2_i1 0.02 0.02 0.00961287986786811 -6.70081558012742
TRINITY_DN14832_c0_g2_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN1485_c0_g1_i8 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN14862_c0_g1_i2 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN14873_c0_g1_i3 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN148843_c0_g1_i11 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN148892_c0_g1_i1 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN149348_c1_g1_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN149454_c0_g1_i1 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN149996_c3_g1_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN150437_c1_g1_i1 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN150528_c0_g1_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN151129_c0_g2_i1 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN1517_c0_g1_i17 0.02 0.01 0.00961287986786811 -6.70081558012742
TRINITY_DN15208_c0_g3_i1 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN152198_c0_g1_i1 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN15226_c0_g3_i4 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN152281_c1_g1_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN152442_c0_g2_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN15254_c0_g1_i15 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN15254_c0_g1_i8 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN15291_c0_g1_i3 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN15302_c0_g4_i2 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN15332_c0_g1_i9 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN153443_c0_g1_i1 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN153450_c0_g1_i1 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN1534_c0_g1_i14 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN15463_c0_g1_i10 0.05 0.04 0.0240321996696703 -5.37888748524006
TRINITY_DN15476_c0_g1_i6 0.04 0.03 0.0192257597357362 -5.70081558012742
TRINITY_DN15483_c0_g1_i1 0.01 0.01 0.00480643993393406 -7.70081558012742
TRINITY_DN15489_c0_g2_i3 0.05 0.03 0.0240321996696703 -5.37888748524006
TRINITY_DN15504_c0_g1_i8 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN15520_c0_g1_i3 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN15528_c0_g1_i1 0.03 0.02 0.0144193198018022 -6.11585307940627
TRINITY_DN15528_c0_g1_i8 0.02 0.01 0.00961287986786811 -6.70081558012742
TRINITY_DN15537_c2_g1_i1 0.03 0.02 0.0144193198018022 -6.11585307940627
