transcript_id TPM FPKM fold.change log2.FC
TRINITY_DN14046_c0_g1_i7 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN140990_c0_g2_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN14108_c0_g3_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN1410_c12_g1_i1 0.02 0.01 0.0112530355045947 -6.47354196906899
TRINITY_DN14127_c0_g1_i6 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN141575_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN141733_c0_g1_i2 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN141770_c0_g2_i1 0.03 0.03 0.016879553256892 -5.88857946834784
TRINITY_DN14185_c2_g1_i7 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN142034_c0_g1_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN14212_c0_g1_i5 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN14219_c0_g3_i2 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN14226_c0_g3_i2 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN14233_c0_g1_i1 0.02 0.01 0.0112530355045947 -6.47354196906899
TRINITY_DN14243_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN142619_c1_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN143676_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN14388_c0_g6_i1 0.01 0.01 0.00562651775229735 -7.47354196906899
TRINITY_DN14405_c0_g1_i3 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN144185_c0_g1_i2 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN1442_c1_g2_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN14451_c0_g1_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN1445_c0_g1_i18 0.01 0 0.00562651775229735 -7.47354196906899
TRINITY_DN1445_c0_g1_i3 0.01 0.01 0.00562651775229735 -7.47354196906899
TRINITY_DN14492_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN144940_c1_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN145028_c0_g1_i1 0.02 0.02 0.0112530355045947 -6.47354196906899
TRINITY_DN1452_c0_g1_i5 0.01 0.01 0.00562651775229735 -7.47354196906899
TRINITY_DN145406_c0_g1_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN14542_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN14545_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN145756_c0_g1_i1 0.02 0.02 0.0112530355045947 -6.47354196906899
TRINITY_DN145773_c0_g1_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN14598_c0_g3_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN146106_c0_g1_i1 0.03 0.03 0.016879553256892 -5.88857946834784
TRINITY_DN14655_c6_g1_i1 0.02 0.02 0.0112530355045947 -6.47354196906899
TRINITY_DN146569_c1_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN146574_c0_g2_i1 0.02 0.02 0.0112530355045947 -6.47354196906899
TRINITY_DN146837_c0_g1_i1 0.02 0.01 0.0112530355045947 -6.47354196906899
TRINITY_DN14699_c0_g2_i3 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN14721_c1_g1_i2 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN14724_c0_g1_i2 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN147262_c0_g1_i4 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN147262_c0_g1_i6 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN147443_c0_g1_i1 0.02 0.02 0.0112530355045947 -6.47354196906899
TRINITY_DN1475_c0_g1_i13 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN148188_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN14820_c0_g1_i11 0.01 0 0.00562651775229735 -7.47354196906899
TRINITY_DN148261_c0_g2_i1 0.03 0.03 0.016879553256892 -5.88857946834784
TRINITY_DN148313_c0_g1_i2 0.03 0.03 0.016879553256892 -5.88857946834784
TRINITY_DN14840_c0_g1_i4 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN14863_c0_g1_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN14878_c0_g1_i7 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN14905_c0_g1_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN14905_c0_g3_i3 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN14945_c0_g1_i7 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN149502_c0_g2_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN14991_c2_g1_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN149996_c3_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN15013_c0_g2_i2 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN15016_c1_g1_i2 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN15022_c0_g1_i4 0.01 0.01 0.00562651775229735 -7.47354196906899
TRINITY_DN15024_c0_g1_i2 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN15032_c1_g2_i1 0.03 0.02 0.016879553256892 -5.88857946834784
TRINITY_DN150405_c0_g1_i1 0.04 0.03 0.0225060710091894 -5.47354196906899
TRINITY_DN150450_c0_g2_i1 0.02 0.01 0.0112530355045947 -6.47354196906899
